                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    126,                 1.4523,                0.73919,                 1.0899,                 0.8769,                0.69367,                0.80467,                0.48745,                 1.3325,                0.66107,                 1.0367,              0.0011816,              0.0011816,              0.0011816
                    127,                 1.4598,                0.73338,                 1.0845,                0.87133,                0.70306,                0.80745,                0.49192,                 1.3323,                0.66192,                 1.0368,               0.001175,               0.001175,               0.001175
                    128,                 1.4641,                0.73929,                 1.0871,                 0.8716,                0.70327,                0.80875,                0.49775,                 1.3081,                0.64872,                 1.0279,              0.0011684,              0.0011684,              0.0011684
                    129,                 1.4533,                0.74023,                 1.0861,                 0.8715,                0.69494,                 0.8043,                0.49433,                 1.3143,                0.65176,                 1.0289,              0.0011618,              0.0011618,              0.0011618
                    130,                  1.432,                0.72598,                 1.0807,                0.86944,                0.70611,                0.80638,                0.49237,                 1.3245,                0.66192,                 1.0355,              0.0011552,              0.0011552,              0.0011552
                    131,                 1.4272,                0.73051,                 1.0755,                0.86748,                0.71327,                0.80933,                 0.4975,                 1.3081,                  0.654,                 1.0298,              0.0011486,              0.0011486,              0.0011486
                    132,                 1.4392,                0.72751,                 1.0823,                0.86616,                0.70334,                0.80567,                0.48754,                 1.3455,                0.66409,                 1.0423,               0.001142,               0.001142,               0.001142
                    133,                 1.4432,                0.72779,                 1.0766,                0.86614,                0.70843,                0.81033,                0.49276,                 1.3298,                0.65094,                 1.0357,              0.0011354,              0.0011354,              0.0011354
                    134,                 1.4442,                0.73488,                 1.0861,                0.87524,                0.70123,                0.81047,                0.50302,                 1.2952,                0.64614,                 1.0218,              0.0011288,              0.0011288,              0.0011288
                    135,                 1.4441,                0.74435,                 1.0926,                0.87498,                0.69978,                0.80475,                0.49291,                  1.326,                0.65094,                 1.0337,              0.0011222,              0.0011222,              0.0011222
                    136,                 1.4537,                0.72971,                 1.0743,                0.87437,                0.70591,                0.80915,                0.49972,                 1.3137,                 0.6432,                 1.0287,              0.0011156,              0.0011156,              0.0011156
                    137,                 1.4342,                0.73424,                 1.0806,                0.87191,                0.70054,                0.80811,                0.49866,                 1.3029,                0.64464,                 1.0246,               0.001109,               0.001109,               0.001109
                    138,                 1.4411,                0.73274,                 1.0747,                0.86348,                0.70648,                0.80743,                0.50305,                 1.2864,                0.64045,                 1.0184,              0.0011024,              0.0011024,              0.0011024
                    139,                 1.4312,                 0.7153,                 1.0667,                0.87368,                0.70089,                0.80934,                0.50297,                 1.2961,                0.63902,                 1.0223,              0.0010958,              0.0010958,              0.0010958
                    140,                 1.4436,                0.72208,                 1.0631,                0.87482,                0.69175,                 0.8035,                0.49142,                 1.3276,                0.64655,                 1.0285,              0.0010892,              0.0010892,              0.0010892
                    141,                 1.4199,                0.72734,                 1.0912,                  0.869,                0.70062,                0.81098,                0.49867,                 1.3014,                0.64113,                 1.0225,              0.0010826,              0.0010826,              0.0010826
                    142,                 1.4217,                0.72097,                 1.0657,                 0.8748,                  0.695,                0.80734,                0.49619,                 1.3043,                 0.6415,                 1.0205,               0.001076,               0.001076,               0.001076
                    143,                 1.4307,                0.72981,                 1.0833,                0.88143,                0.69691,                 0.8111,                0.49941,                 1.2869,                0.64555,                 1.0192,              0.0010694,              0.0010694,              0.0010694
                    144,                 1.4327,                0.73398,                 1.0786,                0.87011,                0.70611,                0.81179,                 0.5018,                 1.2944,                 0.6408,                 1.0217,              0.0010628,              0.0010628,              0.0010628
                    145,                 1.4218,                0.72303,                 1.0835,                0.87191,                 0.7136,                0.81333,                0.50953,                 1.2754,                0.62849,                 1.0152,              0.0010562,              0.0010562,              0.0010562
