                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    140,                 1.5225,                0.76901,                 1.0928,                0.85045,                0.66923,                0.77115,                0.46038,                 1.3719,                0.68534,                 1.0464,              0.0010892,              0.0010892,              0.0010892
                    141,                  1.468,                0.74797,                 1.0908,                0.84891,                0.67474,                0.77477,                0.46078,                 1.3588,                 0.6826,                 1.0442,              0.0010826,              0.0010826,              0.0010826
                    142,                 1.4833,                0.75739,                 1.0856,                0.84869,                0.65948,                0.76591,                0.44914,                 1.3922,                 0.6796,                 1.0487,               0.001076,               0.001076,               0.001076
                    143,                 1.4885,                0.75214,                 1.0959,                0.85079,                0.65799,                0.76393,                  0.447,                 1.4101,                0.68162,                 1.0536,              0.0010694,              0.0010694,              0.0010694
                    144,                 1.4755,                 0.7566,                 1.0906,                0.85834,                0.66369,                0.77267,                0.46093,                 1.3604,                0.66608,                 1.0398,              0.0010628,              0.0010628,              0.0010628
                    145,                 1.4696,                0.74755,                 1.0894,                0.86242,                0.67288,                0.77986,                0.47037,                 1.3388,                0.66052,                 1.0352,              0.0010562,              0.0010562,              0.0010562
                    146,                 1.4578,                0.73729,                 1.0858,                0.85141,                0.68083,                0.77807,                0.46626,                 1.3505,                0.66733,                 1.0411,              0.0010496,              0.0010496,              0.0010496
                    147,                 1.4503,                0.73346,                   1.08,                0.85249,                0.67448,                0.77517,                0.46398,                 1.3649,                0.66971,                 1.0443,               0.001043,               0.001043,               0.001043
                    148,                 1.4933,                0.75099,                 1.0926,                0.84653,                0.66713,                0.77147,                0.45551,                 1.3692,                0.68201,                 1.0434,              0.0010364,              0.0010364,              0.0010364
                    149,                 1.5313,                0.76725,                  1.092,                 0.8357,                0.65574,                0.76042,                0.44634,                 1.3972,                0.69408,                 1.0547,              0.0010298,              0.0010298,              0.0010298
                    150,                 1.4568,                0.73766,                 1.0816,                0.85373,                0.66554,                0.77444,                0.46628,                 1.3453,                0.65855,                 1.0305,              0.0010232,              0.0010232,              0.0010232
                    151,                 1.4709,                0.73773,                 1.0877,                0.86065,                0.67755,                0.78179,                0.47634,                 1.3277,                0.64948,                  1.027,              0.0010166,              0.0010166,              0.0010166
                    152,                 1.5016,                0.76085,                 1.0954,                0.85168,                0.67278,                0.77605,                 0.4656,                 1.3564,                0.66685,                 1.0368,                0.00101,                0.00101,                0.00101
                    153,                 1.4728,                0.74285,                 1.0871,                0.85624,                0.67583,                0.77721,                0.46681,                 1.3417,                0.66965,                 1.0346,              0.0010034,              0.0010034,              0.0010034
                    154,                 1.4559,                 0.7333,                 1.0817,                0.85927,                0.68096,                0.78249,                0.47321,                 1.3309,                0.65591,                 1.0299,              0.0009968,              0.0009968,              0.0009968
                    155,                   1.46,                0.74687,                 1.0866,                0.85692,                0.66923,                0.77269,                0.46553,                 1.3395,                0.66054,                 1.0346,              0.0009902,              0.0009902,              0.0009902
                    156,                 1.4528,                0.74014,                 1.0879,                0.85979,                0.66887,                0.77268,                0.46096,                  1.362,                0.66185,                 1.0404,              0.0009836,              0.0009836,              0.0009836
                    157,                 1.4432,                0.72879,                 1.0755,                0.86019,                  0.659,                0.76683,                0.46109,                 1.3469,                0.66634,                  1.038,               0.000977,               0.000977,               0.000977
                    158,                  1.488,                0.74855,                 1.0792,                 0.8586,                0.67134,                0.77571,                0.46781,                 1.3479,                0.66513,                 1.0369,              0.0009704,              0.0009704,              0.0009704
                    159,                 1.4505,                0.73569,                 1.0815,                0.86222,                 0.6796,                0.78291,                0.47591,                 1.3199,                0.65012,                 1.0267,              0.0009638,              0.0009638,              0.0009638
                    160,                 1.4555,                0.73537,                 1.0863,                0.86223,                0.67803,                0.78141,                0.47333,                 1.3323,                0.65616,                 1.0308,              0.0009572,              0.0009572,              0.0009572
                    161,                 1.4514,                0.73732,                  1.084,                0.85151,                0.67777,                 0.7789,                0.46897,                 1.3472,                0.65577,                 1.0367,              0.0009506,              0.0009506,              0.0009506
                    162,                 1.4755,                0.73957,                 1.0801,                0.86462,                0.66651,                0.77316,                0.46952,                 1.3294,                0.64778,                 1.0264,               0.000944,               0.000944,               0.000944
                    163,                 1.4485,                 0.7319,                 1.0768,                0.85738,                0.67134,                0.77658,                0.47015,                 1.3314,                0.65674,                 1.0275,              0.0009374,              0.0009374,              0.0009374
                    164,                 1.4656,                0.74265,                 1.0838,                0.85413,                0.67497,                0.77855,                0.47199,                 1.3136,                0.66399,                 1.0261,              0.0009308,              0.0009308,              0.0009308
                    165,                 1.4719,                 0.7452,                 1.0784,                0.86006,                0.67721,                0.78021,                0.47733,                 1.3156,                0.66006,                 1.0294,              0.0009242,              0.0009242,              0.0009242
                    166,                 1.4319,                0.72732,                  1.068,                0.86032,                0.68329,                0.78495,                0.48097,                 1.3038,                0.65146,                 1.0222,              0.0009176,              0.0009176,              0.0009176
                    167,                 1.4724,                0.75127,                 1.0855,                0.86258,                0.67133,                0.77914,                0.47689,                 1.3134,                0.65265,                 1.0251,               0.000911,               0.000911,               0.000911
                    168,                 1.4408,                0.72715,                 1.0815,                0.86177,                0.67693,                0.78203,                0.47422,                 1.3332,                0.64827,                  1.029,              0.0009044,              0.0009044,              0.0009044
                    169,                  1.492,                0.74508,                 1.0819,                0.85264,                0.67524,                 0.7798,                0.47045,                 1.3299,                0.66071,                 1.0289,              0.0008978,              0.0008978,              0.0008978
                    170,                 1.4516,                0.72861,                  1.074,                0.86088,                0.68022,                 0.7835,                0.47572,                 1.3233,                0.64948,                  1.026,              0.0008912,              0.0008912,              0.0008912
                    171,                 1.4546,                0.73353,                 1.0806,                0.87016,                0.67447,                0.78117,                0.47826,                 1.3178,                0.64295,                 1.0231,              0.0008846,              0.0008846,              0.0008846
                    172,                 1.4575,                0.73883,                 1.0873,                0.86354,                0.67584,                0.78182,                0.47884,                 1.3053,                0.64549,                 1.0219,               0.000878,               0.000878,               0.000878
                    173,                 1.4325,                0.72696,                 1.0778,                0.86014,                0.67765,                0.78085,                0.47812,                  1.309,                0.64302,                 1.0218,              0.0008714,              0.0008714,              0.0008714
                    174,                 1.4475,                0.73619,                 1.0797,                0.86125,                0.68112,                 0.7843,                0.48285,                 1.2913,                0.64116,                 1.0166,              0.0008648,              0.0008648,              0.0008648
                    175,                 1.4523,                0.72626,                  1.074,                0.85999,                0.68533,                0.78652,                0.48517,                 1.2868,                0.64385,                 1.0146,              0.0008582,              0.0008582,              0.0008582
                    176,                  1.434,                0.72537,                 1.0686,                0.85725,                0.68596,                0.78488,                0.47881,                 1.3151,                0.64754,                 1.0229,              0.0008516,              0.0008516,              0.0008516
                    177,                 1.4338,                0.72472,                 1.0713,                0.85453,                0.67833,                0.77807,                0.47756,                 1.2975,                0.64839,                 1.0178,               0.000845,               0.000845,               0.000845
                    178,                 1.4339,                0.72283,                 1.0785,                0.85628,                 0.6767,                0.78131,                 0.4786,                 1.3111,                0.64641,                 1.0208,              0.0008384,              0.0008384,              0.0008384
                    179,                 1.4357,                0.72952,                 1.0734,                0.86147,                0.68711,                0.78745,                0.48406,                  1.298,                0.63787,                 1.0168,              0.0008318,              0.0008318,              0.0008318
                    180,                 1.4116,                0.71552,                 1.0727,                0.85687,                0.68453,                0.78305,                0.48076,                 1.2958,                0.65335,                 1.0164,              0.0008252,              0.0008252,              0.0008252
                    181,                 1.4361,                0.72938,                 1.0646,                0.86436,                0.67164,                0.78091,                0.47803,                 1.3015,                0.64166,                 1.0181,              0.0008186,              0.0008186,              0.0008186
                    182,                 1.4128,                0.71486,                  1.069,                0.85713,                0.68139,                0.78473,                0.48245,                 1.2943,                0.63953,                 1.0191,               0.000812,               0.000812,               0.000812
                    183,                  1.423,                0.72372,                 1.0766,                0.86467,                0.68653,                0.78848,                0.48505,                 1.2936,                0.63337,                  1.017,              0.0008054,              0.0008054,              0.0008054
                    184,                 1.4368,                0.73005,                  1.069,                0.85502,                0.68417,                0.78471,                0.48277,                 1.2926,                0.63655,                 1.0142,              0.0007988,              0.0007988,              0.0007988
                    185,                 1.4389,                0.72629,                 1.0741,                0.86249,                0.68448,                 0.7844,                0.48356,                 1.2846,                0.63873,                 1.0134,              0.0007922,              0.0007922,              0.0007922
                    186,                 1.4003,                0.70808,                   1.06,                0.86405,                0.68206,                0.78468,                0.48217,                  1.294,                0.64092,                 1.0157,              0.0007856,              0.0007856,              0.0007856
                    187,                 1.4231,                0.71307,                 1.0664,                0.86358,                 0.6855,                0.78875,                0.48917,                 1.2844,                 0.6287,                   1.01,               0.000779,               0.000779,               0.000779
                    188,                 1.3849,                0.70189,                 1.0579,                0.86499,                0.67395,                0.78046,                0.47563,                 1.3162,                0.63759,                 1.0202,              0.0007724,              0.0007724,              0.0007724
                    189,                 1.4145,                0.71403,                 1.0594,                0.86297,                0.68065,                0.78725,                0.48783,                 1.2756,                0.63512,                 1.0086,              0.0007658,              0.0007658,              0.0007658
                    190,                 1.4191,                0.71374,                 1.0633,                0.87175,                0.68653,                0.79227,                0.49514,                 1.2598,                0.62667,                 1.0059,              0.0007592,              0.0007592,              0.0007592
                    191,                 1.4149,                0.71751,                 1.0643,                0.85998,                0.68808,                0.78901,                0.49192,                 1.2685,                0.63298,                 1.0092,              0.0007526,              0.0007526,              0.0007526
                    192,                 1.4241,                0.71692,                 1.0642,                 0.8621,                0.68422,                0.78745,                0.48519,                 1.2822,                0.64037,                 1.0106,               0.000746,               0.000746,               0.000746
                    193,                 1.4149,                0.71409,                 1.0599,                0.86726,                0.68404,                0.78766,                0.48793,                 1.2668,                0.63147,                 1.0056,              0.0007394,              0.0007394,              0.0007394
                    194,                 1.3952,                0.70685,                 1.0652,                0.86057,                0.68915,                0.78905,                0.48951,                 1.2784,                 0.6256,                 1.0101,              0.0007328,              0.0007328,              0.0007328
                    195,                 1.4191,                0.71165,                 1.0584,                0.86472,                0.68694,                0.78906,                0.49024,                 1.2687,                0.62951,                 1.0072,              0.0007262,              0.0007262,              0.0007262
                    196,                 1.3972,                0.70979,                 1.0606,                0.86781,                 0.6892,                0.79071,                0.49758,                 1.2441,                 0.6239,                 1.0003,              0.0007196,              0.0007196,              0.0007196
                    197,                 1.4054,                0.70435,                 1.0525,                0.86164,                0.69484,                0.79379,                0.49986,                 1.2419,                0.62392,                 1.0002,               0.000713,               0.000713,               0.000713
                    198,                 1.3939,                0.70948,                 1.0632,                0.86386,                0.68478,                0.78921,                0.49149,                 1.2645,                0.62854,                 1.0061,              0.0007064,              0.0007064,              0.0007064
                    199,                 1.4164,                0.70666,                 1.0561,                0.86001,                0.68899,                0.78964,                0.49048,                 1.2665,                0.63202,                  1.006,              0.0006998,              0.0006998,              0.0006998
                    200,                  1.397,                0.71023,                 1.0597,                0.86933,                0.68714,                0.79225,                0.49522,                 1.2613,                0.62137,                  1.005,              0.0006932,              0.0006932,              0.0006932
                    201,                 1.3856,                0.70802,                 1.0544,                0.87026,                0.68678,                 0.7916,                0.49484,                 1.2589,                 0.6222,                 1.0037,              0.0006866,              0.0006866,              0.0006866
                    202,                 1.3911,                0.70484,                  1.057,                0.87114,                0.68109,                0.78958,                0.49064,                 1.2676,                0.62783,                 1.0058,                0.00068,                0.00068,                0.00068
                    203,                 1.3945,                0.70765,                 1.0638,                0.87247,                0.68237,                0.79091,                  0.495,                 1.2531,                0.62179,                 1.0032,              0.0006734,              0.0006734,              0.0006734
                    204,                 1.3815,                0.69711,                 1.0542,                0.87109,                0.68875,                0.79341,                0.49944,                 1.2396,                0.61637,                0.99853,              0.0006668,              0.0006668,              0.0006668
                    205,                 1.3985,                 0.7108,                 1.0584,                 0.8702,                0.68812,                0.79373,                0.50127,                 1.2343,                0.61216,                0.99676,              0.0006602,              0.0006602,              0.0006602
                    206,                 1.3916,                0.71307,                 1.0587,                0.87185,                0.68206,                0.79081,                0.49497,                 1.2472,                0.61717,                 1.0007,              0.0006536,              0.0006536,              0.0006536
                    207,                 1.4169,                0.72202,                 1.0592,                0.86897,                0.68686,                0.78964,                0.49087,                  1.258,                0.62602,                 1.0053,               0.000647,               0.000647,               0.000647
                    208,                 1.3959,                 0.7101,                 1.0532,                0.86711,                0.69084,                0.79383,                0.50041,                 1.2359,                0.61352,                0.99591,              0.0006404,              0.0006404,              0.0006404
                    209,                 1.3902,                0.69809,                 1.0486,                0.86476,                0.69181,                0.79288,                 0.4967,                  1.252,                0.62078,                0.99766,              0.0006338,              0.0006338,              0.0006338
                    210,                  1.382,                0.69526,                 1.0536,                0.86969,                0.68709,                0.79266,                0.49763,                 1.2543,                0.61449,                 1.0002,              0.0006272,              0.0006272,              0.0006272
                    211,                 1.3658,                0.69535,                 1.0504,                0.87467,                0.69055,                0.79745,                0.50484,                 1.2228,                0.60908,                0.99263,              0.0006206,              0.0006206,              0.0006206
                    212,                 1.3751,                0.69552,                  1.047,                0.87024,                0.69284,                0.79557,                0.50153,                 1.2358,                0.61449,                0.99583,               0.000614,               0.000614,               0.000614
                    213,                 1.3649,                0.69351,                  1.043,                0.86847,                0.68993,                0.79422,                0.49954,                 1.2446,                0.61668,                0.99643,              0.0006074,              0.0006074,              0.0006074
                    214,                 1.3828,                0.69488,                  1.053,                0.86408,                0.69296,                0.79456,                0.50262,                 1.2341,                0.61436,                0.99543,              0.0006008,              0.0006008,              0.0006008
                    215,                 1.3863,                0.70656,                 1.0532,                0.85633,                0.69546,                0.79431,                0.50107,                 1.2361,                0.61603,                0.99553,              0.0005942,              0.0005942,              0.0005942
                    216,                 1.3764,                0.69827,                 1.0527,                0.86121,                0.69033,                0.79218,                0.49514,                  1.246,                 0.6225,                 0.9979,              0.0005876,              0.0005876,              0.0005876
                    217,                 1.3847,                0.69419,                 1.0458,                0.86769,                0.68427,                0.79102,                0.49777,                 1.2392,                0.61717,                0.99707,               0.000581,               0.000581,               0.000581
                    218,                 1.3694,                0.68497,                  1.046,                0.86769,                0.69546,                0.79714,                0.50435,                 1.2228,                0.61419,                0.99197,              0.0005744,              0.0005744,              0.0005744
                    219,                 1.3807,                0.69932,                 1.0511,                0.87259,                0.69577,                0.79914,                0.50814,                 1.2152,                0.60619,                0.99066,              0.0005678,              0.0005678,              0.0005678
                    220,                 1.3854,                0.69569,                 1.0422,                0.87099,                0.68607,                0.79324,                0.50096,                 1.2333,                0.60894,                0.99413,              0.0005612,              0.0005612,              0.0005612
                    221,                 1.3645,                0.68799,                 1.0492,                0.86978,                 0.6953,                0.79875,                0.50576,                 1.2266,                0.60426,                0.99211,              0.0005546,              0.0005546,              0.0005546
                    222,                 1.3602,                0.69407,                 1.0467,                 0.8696,                0.69253,                0.79441,                0.50416,                 1.2202,                0.61187,                0.99211,               0.000548,               0.000548,               0.000548
                    223,                 1.3842,                0.70001,                 1.0538,                0.86452,                0.69736,                0.79415,                0.50126,                 1.2281,                0.61911,                0.99447,              0.0005414,              0.0005414,              0.0005414
                    224,                 1.3716,                0.69191,                 1.0466,                0.86945,                 0.6887,                0.79442,                0.50077,                 1.2428,                0.61285,                  0.997,              0.0005348,              0.0005348,              0.0005348
                    225,                 1.3671,                0.69239,                 1.0481,                0.85941,                 0.6931,                0.79441,                0.50384,                 1.2262,                 0.6091,                0.99294,              0.0005282,              0.0005282,              0.0005282
                    226,                 1.3778,                0.69298,                 1.0448,                0.87284,                0.69187,                0.79485,                0.50602,                 1.2134,                0.60419,                0.98863,              0.0005216,              0.0005216,              0.0005216
                    227,                 1.3727,                0.69289,                 1.0432,                0.86671,                0.69646,                0.79695,                0.50518,                 1.2247,                0.60897,                0.99252,               0.000515,               0.000515,               0.000515
                    228,                 1.3893,                0.70519,                 1.0585,                0.87226,                0.69248,                0.79668,                0.50804,                 1.2153,                0.60049,                0.98997,              0.0005084,              0.0005084,              0.0005084
                    229,                 1.3559,                0.69375,                 1.0481,                0.87295,                0.69151,                0.79583,                0.50574,                 1.2155,                0.60615,                0.98833,              0.0005018,              0.0005018,              0.0005018
                    230,                 1.3605,                0.68241,                 1.0406,                0.86933,                0.69048,                0.79627,                0.50743,                 1.2047,                 0.6056,                0.98478,              0.0004952,              0.0004952,              0.0004952
                    231,                 1.3551,                0.68445,                 1.0405,                0.86725,                0.69515,                0.79846,                0.50795,                 1.2147,                0.60278,                0.98541,              0.0004886,              0.0004886,              0.0004886
                    232,                 1.3596,                0.69582,                 1.0473,                0.86472,                0.68971,                0.79297,                0.50495,                 1.2143,                0.60896,                0.98642,               0.000482,               0.000482,               0.000482
                    233,                 1.3728,                0.69052,                  1.045,                0.88562,                0.68225,                0.79439,                0.50735,                 1.2132,                0.60506,                0.98696,              0.0004754,              0.0004754,              0.0004754
                    234,                 1.3587,                0.68584,                 1.0391,                0.87336,                0.69351,                0.79662,                0.50933,                 1.2031,                0.60283,                0.98369,              0.0004688,              0.0004688,              0.0004688
                    235,                 1.3507,                0.68568,                 1.0404,                0.87076,                0.69606,                0.79892,                0.51302,                 1.1957,                0.59933,                0.98305,              0.0004622,              0.0004622,              0.0004622
                    236,                 1.3671,                0.68819,                 1.0487,                0.87011,                0.69409,                0.79532,                0.50736,                 1.2043,                0.60656,                0.98496,              0.0004556,              0.0004556,              0.0004556
                    237,                 1.3553,                0.68465,                 1.0404,                0.87277,                0.69792,                0.79938,                0.51351,                 1.1911,                0.59874,                0.98258,               0.000449,               0.000449,               0.000449
                    238,                 1.3592,                0.69289,                 1.0483,                0.87434,                0.69563,                0.79807,                0.51159,                 1.1951,                 0.5982,                0.98303,              0.0004424,              0.0004424,              0.0004424
                    239,                 1.3714,                0.69111,                  1.048,                0.86905,                0.69905,                0.80117,                0.51008,                  1.208,                0.60109,                0.98513,              0.0004358,              0.0004358,              0.0004358
                    240,                 1.3866,                0.70271,                   1.05,                0.86998,                0.69099,                0.79471,                0.50377,                 1.2218,                0.60956,                0.98951,              0.0004292,              0.0004292,              0.0004292
                    241,                  1.331,                0.67626,                 1.0377,                0.87418,                0.69819,                 0.8011,                0.51703,                 1.1849,                0.59418,                0.97938,              0.0004226,              0.0004226,              0.0004226
                    242,                 1.3431,                0.68577,                 1.0354,                 0.8762,                0.69411,                0.79907,                0.51292,                 1.1922,                0.59512,                0.98023,               0.000416,               0.000416,               0.000416
                    243,                 1.3282,                 0.6702,                 1.0399,                0.87737,                0.69335,                0.79861,                0.51274,                 1.1951,                0.59562,                0.98037,              0.0004094,              0.0004094,              0.0004094
                    244,                 1.3484,                0.68074,                 1.0424,                0.87113,                0.69341,                0.79692,                0.50951,                 1.1984,                0.59534,                0.98074,              0.0004028,              0.0004028,              0.0004028
                    245,                 1.3198,                0.67772,                 1.0339,                0.87521,                0.69464,                0.79941,                0.51404,                 1.1923,                 0.5909,                0.98084,              0.0003962,              0.0003962,              0.0003962
                    246,                 1.3336,                0.67482,                 1.0344,                0.87856,                0.68834,                0.79535,                0.50973,                  1.194,                0.59582,                0.97939,              0.0003896,              0.0003896,              0.0003896
                    247,                 1.3405,                0.68192,                 1.0379,                0.87853,                0.69038,                0.79934,                0.51461,                 1.1892,                0.59583,                0.97874,               0.000383,               0.000383,               0.000383
                    248,                  1.352,                0.68291,                 1.0385,                0.88328,                0.68771,                0.79703,                0.51498,                 1.1796,                0.59488,                0.97607,              0.0003764,              0.0003764,              0.0003764
                    249,                 1.3559,                0.68634,                 1.0373,                0.87994,                0.69125,                0.79749,                0.51757,                 1.1753,                0.59646,                0.97532,              0.0003698,              0.0003698,              0.0003698
                    250,                 1.3292,                0.67607,                 1.0388,                0.88441,                 0.6895,                 0.7999,                0.51555,                 1.1835,                0.59331,                0.97898,              0.0003632,              0.0003632,              0.0003632
                    251,                  1.359,                0.68349,                 1.0358,                0.87774,                0.68853,                0.79744,                0.50961,                 1.2057,                0.59744,                0.98525,              0.0003566,              0.0003566,              0.0003566
                    252,                 1.3182,                0.66448,                 1.0368,                0.88031,                0.69117,                0.80073,                0.51878,                 1.1719,                0.58913,                0.97391,                0.00035,                0.00035,                0.00035
                    253,                 1.3383,                0.68159,                  1.035,                0.87352,                0.69364,                0.80052,                0.51777,                 1.1785,                0.59255,                0.97592,              0.0003434,              0.0003434,              0.0003434
                    254,                 1.3261,                0.66876,                 1.0324,                0.88101,                0.69502,                0.80252,                0.52113,                 1.1679,                0.58759,                0.97351,              0.0003368,              0.0003368,              0.0003368
                    255,                 1.3389,                 0.6722,                  1.033,                0.88076,                0.69725,                0.80385,                0.52096,                 1.1678,                0.58865,                0.97368,              0.0003302,              0.0003302,              0.0003302
                    256,                 1.3272,                0.67527,                 1.0274,                  0.879,                0.69459,                0.80174,                0.51952,                 1.1758,                0.58592,                0.97579,              0.0003236,              0.0003236,              0.0003236
                    257,                 1.3547,                0.68089,                 1.0385,                 0.8784,                0.69291,                0.80164,                0.51837,                 1.1742,                0.59007,                0.97493,               0.000317,               0.000317,               0.000317
                    258,                 1.3275,                0.66965,                 1.0363,                0.88055,                0.69412,                0.80329,                0.52214,                 1.1661,                 0.5835,                0.97294,              0.0003104,              0.0003104,              0.0003104
                    259,                 1.3241,                0.67174,                 1.0318,                0.87669,                0.69731,                0.80311,                 0.5226,                  1.166,                0.58412,                0.97202,              0.0003038,              0.0003038,              0.0003038
                    260,                 1.3465,                0.67364,                 1.0411,                0.87937,                0.69464,                 0.8029,                0.52092,                 1.1658,                0.58717,                0.97242,              0.0002972,              0.0002972,              0.0002972
                    261,                 1.3288,                0.67633,                 1.0315,                0.87677,                 0.6969,                 0.8016,                0.51872,                 1.1789,                0.58948,                0.97668,              0.0002906,              0.0002906,              0.0002906
                    262,                 1.2989,                0.65943,                 1.0205,                0.87702,                 0.6965,                0.80292,                0.52093,                 1.1675,                0.58486,                0.97272,               0.000284,               0.000284,               0.000284
                    263,                 1.3084,                0.66983,                 1.0259,                0.87793,                0.69648,                0.80211,                0.52214,                 1.1665,                0.58526,                0.97214,              0.0002774,              0.0002774,              0.0002774
                    264,                 1.3242,                0.66433,                 1.0281,                0.88459,                0.69433,                0.80336,                0.52372,                 1.1603,                0.58505,                0.97183,              0.0002708,              0.0002708,              0.0002708
                    265,                 1.3209,                0.66608,                 1.0277,                0.88237,                0.69731,                0.80313,                0.52276,                 1.1613,                0.58242,                0.97019,              0.0002642,              0.0002642,              0.0002642
                    266,                 1.3173,                0.66525,                 1.0341,                0.88314,                0.69348,                0.80123,                0.52095,                 1.1592,                0.58337,                0.97029,              0.0002576,              0.0002576,              0.0002576
                    267,                 1.2983,                0.65997,                 1.0249,                0.88523,                0.69736,                0.80444,                0.52512,                 1.1522,                0.57982,                0.96852,               0.000251,               0.000251,               0.000251
                    268,                  1.312,                0.66513,                 1.0346,                0.87601,                0.70126,                0.80442,                0.52498,                 1.1561,                0.58262,                0.96901,              0.0002444,              0.0002444,              0.0002444
                    269,                 1.3117,                0.66956,                 1.0326,                0.87967,                0.69936,                0.80306,                0.52512,                 1.1532,                0.58204,                0.96845,              0.0002378,              0.0002378,              0.0002378
                    270,                 1.3065,                0.66494,                 1.0317,                0.87838,                0.70169,                0.80437,                0.52489,                 1.1576,                0.58095,                0.97036,              0.0002312,              0.0002312,              0.0002312
                    271,                 1.3068,                0.66973,                 1.0295,                0.87968,                0.70206,                0.80517,                0.52475,                 1.1565,                0.58072,                0.96972,              0.0002246,              0.0002246,              0.0002246
                    272,                 1.3195,                0.67414,                 1.0322,                0.88377,                0.69927,                0.80518,                 0.5267,                 1.1494,                0.57874,                0.96723,               0.000218,               0.000218,               0.000218
                    273,                 1.3182,                0.66686,                 1.0266,                0.88473,                0.69633,                0.80461,                0.52407,                 1.1547,                0.58169,                0.96779,              0.0002114,              0.0002114,              0.0002114
                    274,                 1.2926,                 0.6594,                 1.0256,                0.88309,                0.69669,                0.80458,                0.52504,                 1.1531,                0.58019,                0.96869,              0.0002048,              0.0002048,              0.0002048
                    275,                 1.3153,                0.67224,                  1.033,                0.88401,                0.69626,                0.80313,                0.52544,                 1.1497,                0.57916,                0.96685,              0.0001982,              0.0001982,              0.0001982
                    276,                 1.2769,                0.65507,                 1.0226,                 0.8806,                0.70176,                0.80621,                0.52698,                  1.151,                0.57846,                0.96696,              0.0001916,              0.0001916,              0.0001916
                    277,                 1.2995,                0.65732,                 1.0178,                0.88528,                0.69705,                0.80392,                 0.5271,                 1.1474,                0.57743,                0.96659,               0.000185,               0.000185,               0.000185
                    278,                 1.3154,                0.66272,                 1.0217,                0.88703,                0.69382,                0.80359,                0.52533,                 1.1499,                0.57637,                0.96664,              0.0001784,              0.0001784,              0.0001784
                    279,                 1.3095,                0.66839,                 1.0256,                0.88508,                0.69806,                0.80564,                0.52832,                 1.1452,                 0.5757,                0.96583,              0.0001718,              0.0001718,              0.0001718
                    280,                 1.2965,                0.66857,                 1.0228,                0.88155,                0.69956,                0.80402,                0.52691,                 1.1449,                0.57773,                 0.9657,              0.0001652,              0.0001652,              0.0001652
                    281,                 1.3367,                0.67099,                 1.0322,                 0.8873,                0.69744,                0.80565,                0.52769,                  1.146,                0.57784,                0.96643,              0.0001586,              0.0001586,              0.0001586
                    282,                  1.292,                0.65709,                 1.0168,                0.88223,                0.69869,                0.80424,                0.52851,                  1.141,                0.57692,                0.96413,               0.000152,               0.000152,               0.000152
                    283,                 1.3032,                0.65779,                 1.0245,                0.88684,                0.69987,                0.80765,                0.53248,                 1.1325,                0.57073,                0.96242,              0.0001454,              0.0001454,              0.0001454
                    284,                 1.3055,                0.66358,                 1.0285,                0.88645,                0.69671,                0.80557,                0.52977,                 1.1381,                0.57683,                0.96283,              0.0001388,              0.0001388,              0.0001388
                    285,                 1.3355,                0.67053,                 1.0284,                0.88819,                0.69664,                0.80521,                0.52754,                 1.1424,                  0.579,                0.96449,              0.0001322,              0.0001322,              0.0001322
                    286,                 1.3112,                0.66756,                 1.0293,                0.88448,                0.69705,                0.80568,                 0.5269,                 1.1456,                0.57485,                0.96501,              0.0001256,              0.0001256,              0.0001256
                    287,                 1.3059,                 0.6676,                 1.0257,                0.88514,                0.70045,                0.80858,                0.52976,                 1.1398,                0.57559,                0.96399,               0.000119,               0.000119,               0.000119
                    288,                 1.2963,                 0.6627,                 1.0241,                 0.8794,                0.70157,                0.80727,                0.52742,                 1.1472,                  0.575,                0.96603,              0.0001124,              0.0001124,              0.0001124
                    289,                 1.2926,                0.65403,                 1.0205,                0.88021,                0.70618,                0.80984,                0.53317,                 1.1294,                0.56858,                0.96149,              0.0001058,              0.0001058,              0.0001058
                    290,                 1.2851,                0.65263,                 1.0208,                0.88317,                0.70494,                0.80953,                0.53334,                 1.1297,                0.57003,                0.96158,               9.92e-05,               9.92e-05,               9.92e-05
                    291,                 1.3405,                 0.6616,                 1.0397,                0.88272,                0.69967,                 0.8029,                0.52263,                  1.153,                0.58241,                 0.9682,               9.26e-05,               9.26e-05,               9.26e-05
                    292,                 1.3288,                0.66589,                  1.034,                0.86991,                 0.6914,                0.79215,                0.50599,                 1.1993,                0.60094,                 0.9828,                8.6e-05,                8.6e-05,                8.6e-05
                    293,                 1.2943,                 0.6471,                 1.0262,                0.87344,                0.68992,                0.79286,                0.50564,                 1.2026,                0.60023,                0.98354,               7.94e-05,               7.94e-05,               7.94e-05
                    294,                 1.2901,                0.64271,                 1.0278,                0.87287,                0.69489,                0.79712,                0.51048,                 1.1895,                0.59641,                0.97961,               7.28e-05,               7.28e-05,               7.28e-05
                    295,                 1.2772,                0.63696,                 1.0199,                0.87474,                0.69604,                0.79896,                0.51121,                  1.187,                0.59547,                 0.9788,               6.62e-05,               6.62e-05,               6.62e-05
                    296,                 1.2644,                0.63005,                 1.0136,                0.86921,                0.69987,                0.79883,                0.51249,                 1.1871,                0.59355,                0.97891,               5.96e-05,               5.96e-05,               5.96e-05
